CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,Cluster,Cluster_Label
15460,354,1,199.11,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15462,94,3,234.6,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
15463,29,1,126.14,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
15464,338,1,958.9,1,1,4,6,114,Pasif Müşteriler,2,Gümüş Müşteri
15465,19,18,7354.62,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
15466,85,1,331.13,2,1,2,5,212,Pasif Müşteriler,0,Altın Müşteri
15467,9,3,512.98,5,3,3,11,533,Sadık Müşteriler,0,Altın Müşteri
15468,51,2,467.51,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
15469,50,2,505.45,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
15471,2,1,426.41,5,1,2,8,512,Yeni Müşteriler,0,Altın Müşteri
15472,113,1,371.56,2,1,2,5,212,Pasif Müşteriler,0,Altın Müşteri
15473,14,7,1771.2,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
15475,77,1,454.11,2,1,2,5,212,Pasif Müşteriler,0,Altın Müşteri
15478,40,2,1399.92,3,3,4,10,334,Sadık Müşteriler,0,Altın Müşteri
15480,116,1,903.6,2,1,4,7,214,Pasif Müşteriler,0,Altın Müşteri
15482,15,12,10358.76,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
15483,161,4,220.65,2,4,1,7,241,Pasif Müşteriler,0,Altın Müşteri
15484,1,4,3534.25,5,4,5,14,545,Şampiyonlar,1,Platin Müşteri
15485,30,3,2564.5,4,3,5,12,435,Sadık Müşteriler,1,Platin Müşteri
15488,92,1,91.32,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
15489,22,3,1134.28,4,3,4,11,434,Sadık Müşteriler,0,Altın Müşteri
15491,95,6,3087.44,2,5,5,12,255,Risk Altındakiler,1,Platin Müşteri
15492,28,2,659.46,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
15493,32,5,1826.84,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
15494,21,2,1265.28,4,3,4,11,434,Sadık Müşteriler,0,Altın Müşteri
15497,17,2,1188.6,4,3,4,11,434,Sadık Müşteriler,0,Altın Müşteri
15498,2,27,13288.6,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15500,8,4,1115.96,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
15502,15,12,6416.63,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
15503,362,1,141.04,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15504,81,1,52.83,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
15505,52,5,3610.96,3,4,5,12,345,Sadık Müşteriler,1,Platin Müşteri
15506,22,3,916.76,4,3,4,11,434,Sadık Müşteriler,0,Altın Müşteri
15507,171,1,414.21,2,1,2,5,212,Pasif Müşteriler,2,Gümüş Müşteri
15508,189,6,1000.27,1,5,4,10,154,Risk Altındakiler,1,Platin Müşteri
15510,330,1,30.0,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15511,11,5,883.63,5,4,3,12,543,Sadık Müşteriler,1,Platin Müşteri
15512,155,2,121.0,2,3,1,6,231,Pasif Müşteriler,2,Gümüş Müşteri
15513,33,19,14486.68,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
15514,12,11,3613.08,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15516,44,3,62.43,3,3,1,7,331,Pasif Müşteriler,0,Altın Müşteri
15517,233,1,267.03,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
15518,64,8,1880.6,3,5,4,12,354,Sadık Müşteriler,1,Platin Müşteri
15520,1,1,343.5,5,1,2,8,512,Yeni Müşteriler,0,Altın Müşteri
15521,40,8,2762.35,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
15522,32,2,387.49,4,3,2,9,432,Potansiyel Sadıklar,0,Altın Müşteri
15523,84,1,412.01,2,1,2,5,212,Pasif Müşteriler,0,Altın Müşteri
15524,24,1,60.0,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
15525,2,3,692.96,5,3,3,11,533,Sadık Müşteriler,0,Altın Müşteri
15526,33,2,148.44,3,3,1,7,331,Pasif Müşteriler,0,Altın Müşteri
15527,18,8,2330.93,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
15528,254,1,229.33,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15529,22,11,3940.31,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
15530,21,4,1471.51,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
15531,8,2,1959.17,5,3,5,13,535,Sadık Müşteriler,0,Altın Müşteri
15532,25,4,1544.44,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
15533,19,3,801.67,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
15535,173,4,495.4,2,4,3,9,243,Risk Altındakiler,0,Altın Müşteri
15537,163,1,108.97,2,1,1,4,211,Pasif Müşteriler,2,Gümüş Müşteri
15539,7,1,538.46,5,1,3,9,513,Yeni Müşteriler,0,Altın Müşteri
15540,11,1,213.3,5,1,1,7,511,Yeni Müşteriler,0,Altın Müşteri
15541,114,1,85.13,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
15543,288,1,126.16,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15544,9,9,3546.71,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15545,54,2,288.97,3,3,2,8,332,Potansiyel Sadıklar,0,Altın Müşteri
15547,7,14,4677.08,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15549,77,3,1633.06,2,3,4,9,234,Risk Altındakiler,0,Altın Müşteri
15550,4,4,575.63,5,4,3,12,543,Sadık Müşteriler,0,Altın Müşteri
15551,36,1,436.06,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
15552,217,1,90.12,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15553,60,1,406.08,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
15554,277,1,217.2,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15555,12,16,4749.93,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15556,24,1,279.77,4,1,2,7,412,Yeni Müşteriler,0,Altın Müşteri
15557,28,1,407.63,4,1,2,7,412,Yeni Müşteriler,0,Altın Müşteri
15561,11,4,800.59,5,4,3,12,543,Sadık Müşteriler,0,Altın Müşteri
15562,351,1,134.55,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15563,22,4,1400.44,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
15565,50,2,173.16,3,3,1,7,331,Pasif Müşteriler,0,Altın Müşteri
15567,18,1,186.01,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
15568,2,3,754.39,5,3,3,11,533,Sadık Müşteriler,0,Altın Müşteri
15569,103,5,1375.71,2,4,4,10,244,Risk Altındakiler,1,Platin Müşteri
15570,7,12,4016.02,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15571,11,4,640.1,5,4,3,12,543,Sadık Müşteriler,0,Altın Müşteri
15572,4,7,2317.3,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15573,31,2,551.37,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
15574,177,4,638.97,2,4,3,9,243,Risk Altındakiler,0,Altın Müşteri
15576,37,1,921.37,3,1,4,8,314,Pasif Müşteriler,0,Altın Müşteri
15577,151,3,258.88,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
15578,162,1,127.1,2,1,1,4,211,Pasif Müşteriler,2,Gümüş Müşteri
15579,68,2,301.04,3,3,2,8,332,Potansiyel Sadıklar,0,Altın Müşteri
15581,120,13,758.18,2,5,3,10,253,Risk Altındakiler,1,Platin Müşteri
15582,24,3,682.91,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
15584,23,4,719.21,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
15585,176,1,455.3,2,1,2,5,212,Pasif Müşteriler,2,Gümüş Müşteri
15587,50,4,913.68,3,4,4,11,344,Sadık Müşteriler,0,Altın Müşteri
15589,255,3,471.58,1,3,3,7,133,Risk Altındakiler,2,Gümüş Müşteri
15592,46,1,388.58,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
15593,70,1,199.8,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
15594,15,5,1771.78,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
15596,100,5,1406.59,2,4,4,10,244,Risk Altındakiler,1,Platin Müşteri
15597,35,1,324.57,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
15598,53,1,240.68,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
15599,26,2,761.74,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
15601,11,14,6776.56,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15602,8,9,1297.87,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
15603,78,1,48.48,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
15604,52,1,216.39,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
15605,36,5,1193.28,3,4,4,11,344,Sadık Müşteriler,1,Platin Müşteri
15606,61,9,2920.16,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
15607,336,1,104.76,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15608,28,4,1093.68,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
15609,184,1,296.53,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
15610,51,1,112.46,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
15611,9,13,1591.45,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
15612,36,2,195.15,3,3,1,7,331,Pasif Müşteriler,0,Altın Müşteri
15615,10,23,10399.74,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15618,32,4,776.85,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
15619,10,1,336.4,5,1,2,8,512,Yeni Müşteriler,0,Altın Müşteri
15620,56,3,1538.23,3,3,4,10,334,Sadık Müşteriler,0,Altın Müşteri
15621,4,4,1214.07,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
15622,43,9,3645.11,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
15623,141,1,301.03,2,1,2,5,212,Pasif Müşteriler,0,Altın Müşteri
15624,116,4,588.13,2,4,3,9,243,Risk Altındakiler,0,Altın Müşteri
15625,103,4,1534.26,2,4,4,10,244,Risk Altındakiler,1,Platin Müşteri
15626,74,2,675.8,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
15628,4,9,2870.24,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15630,45,2,1186.35,3,3,4,10,334,Sadık Müşteriler,0,Altın Müşteri
15632,15,8,3285.31,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
15634,17,1,243.55,4,1,2,7,412,Yeni Müşteriler,0,Altın Müşteri
15636,89,2,724.76,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
15637,52,1,223.36,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
15639,134,1,421.42,2,1,2,5,212,Pasif Müşteriler,0,Altın Müşteri
15640,4,15,12204.52,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15641,105,4,1887.2,2,4,4,10,244,Risk Altındakiler,1,Platin Müşteri
15643,191,3,656.2,1,3,3,7,133,Risk Altındakiler,2,Gümüş Müşteri
15644,166,4,784.2,2,4,3,9,243,Risk Altındakiler,0,Altın Müşteri
15645,18,1,604.54,4,1,3,8,413,Yeni Müşteriler,0,Altın Müşteri
15646,157,3,447.64,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
15648,204,2,639.5,1,3,3,7,133,Risk Altındakiler,2,Gümüş Müşteri
15649,336,2,816.0,1,3,3,7,133,Risk Altındakiler,2,Gümüş Müşteri
15651,36,3,646.3,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
15652,91,1,337.74,2,1,2,5,212,Pasif Müşteriler,0,Altın Müşteri
15653,92,2,220.8,2,3,1,6,231,Pasif Müşteriler,0,Altın Müşteri
15654,9,2,922.53,5,3,4,12,534,Sadık Müşteriler,0,Altın Müşteri
15655,243,1,560.67,1,1,3,5,113,Pasif Müşteriler,2,Gümüş Müşteri
15656,45,4,748.5,3,4,3,10,343,Sadık Müşteriler,0,Altın Müşteri
15657,22,1,30.0,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
15658,190,5,1019.15,1,4,4,9,144,Risk Altındakiler,0,Altın Müşteri
15659,43,1,306.45,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
15660,25,9,1600.86,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
15661,317,2,309.8,1,3,2,6,132,Pasif Müşteriler,2,Gümüş Müşteri
15663,106,1,138.14,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
15664,50,1,386.43,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
15665,168,2,2212.26,2,3,5,10,235,Risk Altındakiler,0,Altın Müşteri
15667,39,1,301.32,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
15668,217,1,76.32,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15669,40,4,684.34,3,4,3,10,343,Sadık Müşteriler,0,Altın Müşteri
15670,296,1,173.05,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15671,18,7,2650.17,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
15673,88,4,2448.67,2,4,5,11,245,Risk Altındakiler,1,Platin Müşteri
15674,73,5,2126.89,2,4,5,11,245,Risk Altındakiler,1,Platin Müşteri
15675,81,3,321.74,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
15676,18,3,3408.21,4,3,5,12,435,Sadık Müşteriler,1,Platin Müşteri
15677,49,1,657.23,3,1,3,7,313,Pasif Müşteriler,0,Altın Müşteri
15678,52,1,352.7,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
15679,24,4,781.28,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
15680,9,3,1333.68,5,3,4,12,534,Sadık Müşteriler,0,Altın Müşteri
15681,25,5,1426.16,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
15683,117,1,193.75,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
15687,8,9,2993.1,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15689,119,2,254.1,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
15690,4,2,239.76,5,3,2,10,532,Potansiyel Sadıklar,0,Altın Müşteri
15691,252,1,136.8,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15692,28,1,191.04,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
15694,0,14,6427.56,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15695,266,2,409.98,1,3,2,6,132,Pasif Müşteriler,2,Gümüş Müşteri
15696,33,8,2627.64,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
15699,17,1,294.7,4,1,2,7,412,Yeni Müşteriler,0,Altın Müşteri
15700,172,2,690.98,2,3,3,8,233,Risk Altındakiler,2,Gümüş Müşteri
15701,2,4,1482.42,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
15703,264,1,211.5,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15704,140,4,2283.12,2,4,5,11,245,Risk Altındakiler,1,Platin Müşteri
15705,201,1,143.1,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15706,63,4,1060.56,3,4,4,11,344,Sadık Müşteriler,0,Altın Müşteri
15707,35,4,887.95,3,4,3,10,343,Sadık Müşteriler,0,Altın Müşteri
15708,40,7,3178.83,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
15709,283,1,133.25,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15712,9,5,1072.36,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
15713,143,2,356.7,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
15714,11,2,330.03,5,3,2,10,532,Potansiyel Sadıklar,0,Altın Müşteri
15716,145,4,1075.71,2,4,4,10,244,Risk Altındakiler,0,Altın Müşteri
15717,234,1,150.3,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15719,32,13,5014.5,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
15720,24,1,596.78,4,1,3,8,413,Yeni Müşteriler,0,Altın Müşteri
15721,11,1,451.46,5,1,2,8,512,Yeni Müşteriler,0,Altın Müşteri
15722,35,5,2156.61,3,4,5,12,345,Sadık Müşteriler,1,Platin Müşteri
15723,364,1,189.0,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15724,201,2,218.25,1,3,1,5,131,Pasif Müşteriler,2,Gümüş Müşteri
15725,15,1,415.25,4,1,2,7,412,Yeni Müşteriler,0,Altın Müşteri
15727,16,7,4632.21,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
15729,212,1,85.0,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15730,65,3,1120.88,3,3,4,10,334,Sadık Müşteriler,0,Altın Müşteri
15732,212,2,294.12,1,3,2,6,132,Pasif Müşteriler,2,Gümüş Müşteri
15733,282,1,162.3,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15734,114,2,1339.45,2,3,4,9,234,Risk Altındakiler,0,Altın Müşteri
15737,14,8,1186.17,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
15738,18,16,4798.52,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
15739,66,1,409.52,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
15740,49,1,154.88,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
15743,16,4,772.59,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
15744,77,1,34.8,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
15745,19,4,1094.59,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
15746,134,1,196.88,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
15747,12,3,929.21,5,3,4,12,534,Sadık Müşteriler,0,Altın Müşteri
15748,40,1,131.86,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
15749,235,3,3652.8,1,3,5,9,135,Risk Altındakiler,2,Gümüş Müşteri
15750,2,8,2453.9,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15752,39,7,2588.5,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
15753,304,1,66.0,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
15754,51,3,458.57,3,3,2,8,332,Potansiyel Sadıklar,0,Altın Müşteri
15755,10,6,2364.25,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15756,61,4,527.23,3,4,3,10,343,Sadık Müşteriler,0,Altın Müşteri
15757,65,2,714.42,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
15758,24,1,205.25,4,2,1,7,421,Yeni Müşteriler,0,Altın Müşteri
15759,218,3,253.04,1,3,2,6,132,Pasif Müşteriler,2,Gümüş Müşteri
15762,65,2,579.85,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
15763,31,2,1036.07,4,3,4,11,434,Sadık Müşteriler,0,Altın Müşteri
15764,88,6,3176.22,2,5,5,12,255,Risk Altındakiler,1,Platin Müşteri
15766,64,1,315.06,3,2,2,7,322,Potansiyel Sadıklar,0,Altın Müşteri
15768,115,3,401.83,2,4,2,8,242,Pasif Müşteriler,0,Altın Müşteri
15769,7,26,27918.72,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15773,5,1,554.32,5,2,3,10,523,Yeni Müşteriler,0,Altın Müşteri
15774,68,1,270.8,3,2,2,7,322,Potansiyel Sadıklar,0,Altın Müşteri
15775,245,1,104.9,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
15776,133,1,241.62,2,2,2,6,222,Pasif Müşteriler,0,Altın Müşteri
15777,241,4,1047.11,1,4,4,9,144,Risk Altındakiler,2,Gümüş Müşteri
15780,183,3,475.28,1,4,3,8,143,Risk Altındakiler,2,Gümüş Müşteri
15781,25,3,345.46,4,4,2,10,442,Potansiyel Sadıklar,0,Altın Müşteri
15782,9,3,2537.72,5,4,5,14,545,Şampiyonlar,1,Platin Müşteri
15783,10,1,246.3,5,2,2,9,522,Yeni Müşteriler,0,Altın Müşteri
15785,32,5,2279.07,4,4,5,13,445,Şampiyonlar,1,Platin Müşteri
15786,46,3,4915.7,3,4,5,12,345,Sadık Müşteriler,1,Platin Müşteri
15787,26,3,919.25,4,4,4,12,444,Şampiyonlar,0,Altın Müşteri
15789,358,1,351.3,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
15790,10,1,218.75,5,2,1,8,521,Yeni Müşteriler,0,Altın Müşteri
15791,43,2,1612.69,3,3,4,10,334,Sadık Müşteriler,0,Altın Müşteri
15793,14,3,963.96,4,4,4,12,444,Şampiyonlar,0,Altın Müşteri
15795,149,1,604.16,2,2,3,7,223,Pasif Müşteriler,0,Altın Müşteri
15796,1,8,2701.81,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15797,113,4,1969.8,2,4,5,11,245,Risk Altındakiler,1,Platin Müşteri
15799,75,3,876.09,2,4,3,9,243,Risk Altındakiler,0,Altın Müşteri
15800,107,2,696.89,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
15801,46,3,1063.95,3,4,4,11,344,Sadık Müşteriler,0,Altın Müşteri
15802,142,1,15.0,2,2,1,5,221,Pasif Müşteriler,2,Gümüş Müşteri
15803,51,1,415.82,3,2,2,7,322,Potansiyel Sadıklar,0,Altın Müşteri
15804,0,13,3982.49,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15805,23,17,5482.33,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
15806,46,3,784.58,3,4,3,10,343,Sadık Müşteriler,0,Altın Müşteri
15807,50,3,903.9,3,4,4,11,344,Sadık Müşteriler,0,Altın Müşteri
15808,306,4,3619.22,1,4,5,10,145,Risk Altındakiler,2,Gümüş Müşteri
15809,36,5,515.77,3,4,3,10,343,Sadık Müşteriler,0,Altın Müşteri
15810,78,4,1382.23,2,4,4,10,244,Risk Altındakiler,1,Platin Müşteri
15811,22,6,2218.62,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
15812,107,5,1706.73,2,4,4,10,244,Risk Altındakiler,1,Platin Müşteri
15813,207,2,1303.91,1,3,4,8,134,Risk Altındakiler,2,Gümüş Müşteri
15814,16,4,1924.38,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
15815,63,5,1956.12,3,4,5,12,345,Sadık Müşteriler,1,Platin Müşteri
15819,49,4,1905.45,3,4,4,11,344,Sadık Müşteriler,1,Platin Müşteri
15820,319,1,206.98,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
15821,44,2,569.01,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
15822,3,2,885.47,5,3,3,11,533,Sadık Müşteriler,0,Altın Müşteri
15823,372,1,15.0,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
15825,172,1,312.94,2,2,2,6,222,Pasif Müşteriler,2,Gümüş Müşteri
15826,56,3,1654.31,3,4,4,11,344,Sadık Müşteriler,0,Altın Müşteri
15827,73,14,1836.09,2,5,4,11,254,Risk Altındakiler,1,Platin Müşteri
15829,99,2,636.14,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
15830,37,1,576.0,3,2,3,8,323,Potansiyel Sadıklar,0,Altın Müşteri
15831,58,3,730.12,3,4,3,10,343,Sadık Müşteriler,0,Altın Müşteri
15832,254,1,836.79,1,2,3,6,123,Pasif Müşteriler,2,Gümüş Müşteri
15834,70,4,1930.71,3,4,4,11,344,Sadık Müşteriler,1,Platin Müşteri
15835,44,4,948.24,3,4,4,11,344,Sadık Müşteriler,0,Altın Müşteri
15836,50,1,127.37,3,2,1,6,321,Pasif Müşteriler,0,Altın Müşteri
15837,64,1,391.98,3,2,2,7,322,Potansiyel Sadıklar,0,Altın Müşteri
15838,11,19,23736.88,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15839,33,3,1048.49,3,4,4,11,344,Sadık Müşteriler,0,Altın Müşteri
15840,58,2,355.56,3,3,2,8,332,Potansiyel Sadıklar,0,Altın Müşteri
15841,72,4,1224.06,2,4,4,10,244,Risk Altındakiler,1,Platin Müşteri
15843,303,1,118.95,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
15844,46,1,130.74,3,2,1,6,321,Pasif Müşteriler,0,Altın Müşteri
15845,17,8,3711.77,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
15847,38,2,353.99,3,3,2,8,332,Potansiyel Sadıklar,0,Altın Müşteri
15850,19,2,227.3,4,3,1,8,431,Pasif Müşteriler,0,Altın Müşteri
15852,186,2,160.71,1,3,1,5,131,Pasif Müşteriler,2,Gümüş Müşteri
15853,51,1,100.6,3,2,1,6,321,Pasif Müşteriler,0,Altın Müşteri
15854,4,12,2969.12,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15855,136,5,706.34,2,4,3,9,243,Risk Altındakiler,0,Altın Müşteri
15856,4,27,15780.79,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15857,18,1,297.0,4,2,2,8,422,Yeni Müşteriler,0,Altın Müşteri
15858,15,5,1400.82,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
15860,40,8,949.06,3,5,4,12,354,Sadık Müşteriler,1,Platin Müşteri
15861,12,8,2978.84,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15862,8,4,829.28,5,4,3,12,543,Sadık Müşteriler,0,Altın Müşteri
15863,25,2,68.84,4,3,1,8,431,Pasif Müşteriler,0,Altın Müşteri
15864,22,6,1809.12,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
15865,40,3,869.98,3,4,3,10,343,Sadık Müşteriler,0,Altın Müşteri
15866,101,1,207.99,2,2,1,5,221,Pasif Müşteriler,0,Altın Müşteri
15867,5,15,3799.29,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
15869,277,2,133.94,1,3,1,5,131,Pasif Müşteriler,2,Gümüş Müşteri
15870,32,1,311.39,4,2,2,8,422,Yeni Müşteriler,0,Altın Müşteri
15872,14,2,283.81,4,3,2,9,432,Potansiyel Sadıklar,0,Altın Müşteri
15874,63,7,3988.45,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
15877,1,2,489.13,5,3,3,11,533,Sadık Müşteriler,0,Altın Müşteri
15880,369,1,323.78,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
15881,312,5,501.39,1,4,3,8,143,Risk Altındakiler,2,Gümüş Müşteri
15882,198,4,516.36,1,4,3,8,143,Risk Altındakiler,2,Gümüş Müşteri
15883,2,2,396.48,5,3,2,10,532,Potansiyel Sadıklar,0,Altın Müşteri
15885,92,3,379.35,2,4,2,8,242,Pasif Müşteriler,0,Altın Müşteri
15886,60,1,181.09,3,2,1,6,321,Pasif Müşteriler,0,Altın Müşteri
15888,80,1,163.21,2,2,1,5,221,Pasif Müşteriler,0,Altın Müşteri
15889,156,2,407.66,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
