CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment
15916,16,8,1485.46,4,5,4,13,454,Şampiyonlar
15917,247,1,123.1,1,2,1,4,121,Kayıp Müşteriler
15918,190,2,331.28,1,3,2,6,132,Pasif Müşteriler
15919,19,2,459.17,4,3,2,9,432,Potansiyel Sadıklar
15920,154,4,167.5,2,4,1,7,241,Pasif Müşteriler
15921,172,1,321.03,2,2,2,6,222,Pasif Müşteriler
15922,373,1,369.5,1,2,2,5,122,Kayıp Müşteriler
15923,372,1,127.08,1,2,1,4,121,Kayıp Müşteriler
15925,194,1,207.15,1,2,1,4,121,Kayıp Müşteriler
15930,67,1,426.63,3,2,2,7,322,Potansiyel Sadıklar
15932,4,8,2495.87,5,5,5,15,555,Şampiyonlar
15933,21,3,1107.46,4,4,4,12,444,Şampiyonlar
15935,239,2,122.99,1,3,1,5,131,Pasif Müşteriler
15937,64,1,145.35,3,2,1,6,321,Pasif Müşteriler
15938,112,5,404.58,2,4,2,8,242,Pasif Müşteriler
15939,89,15,5666.16,2,5,5,12,255,Risk Altındakiler
15940,311,1,35.8,1,2,1,4,121,Kayıp Müşteriler
15942,133,1,337.44,2,2,2,6,222,Pasif Müşteriler
15944,276,1,325.1,1,2,2,5,122,Kayıp Müşteriler
15945,365,1,181.0,1,2,1,4,121,Kayıp Müşteriler
15947,82,1,1708.24,2,2,4,8,224,Pasif Müşteriler
15948,8,2,955.24,5,3,4,12,534,Sadık Müşteriler
15949,16,2,364.72,4,3,2,9,432,Potansiyel Sadıklar
15950,31,4,1725.96,4,4,4,12,444,Şampiyonlar
15951,8,2,708.22,5,3,3,11,533,Sadık Müşteriler
15952,33,4,781.91,3,4,3,10,343,Sadık Müşteriler
15953,15,8,1657.28,4,5,4,13,454,Şampiyonlar
15955,24,14,4416.26,4,5,5,14,455,Şampiyonlar
15957,31,1,418.49,4,2,2,8,422,Yeni Müşteriler
15958,74,1,104.35,2,2,1,5,221,Pasif Müşteriler
15963,19,2,470.76,4,3,3,10,433,Sadık Müşteriler
15965,17,4,749.18,4,4,3,11,443,Sadık Müşteriler
15967,23,2,381.68,4,3,2,9,432,Potansiyel Sadıklar
15969,2,3,642.7,5,4,3,12,543,Sadık Müşteriler
15970,303,1,314.1,1,2,2,5,122,Kayıp Müşteriler
15971,17,12,3824.85,4,5,5,14,455,Şampiyonlar
15973,366,1,307.82,1,2,2,5,122,Kayıp Müşteriler
15974,39,7,3442.15,3,5,5,13,355,Sadık Müşteriler
15975,84,1,371.01,2,2,2,6,222,Pasif Müşteriler
15976,165,2,427.64,2,3,2,7,232,Pasif Müşteriler
15977,17,2,998.37,4,3,4,11,434,Sadık Müşteriler
15978,77,1,1098.78,2,2,4,8,224,Pasif Müşteriler
15980,88,3,2338.38,2,4,5,11,245,Risk Altındakiler
15981,24,8,3408.48,4,5,5,14,455,Şampiyonlar
15983,22,4,1422.55,4,4,4,12,444,Şampiyonlar
15984,2,10,2485.62,5,5,5,15,555,Şampiyonlar
15985,123,2,1087.82,2,3,4,9,234,Risk Altındakiler
15986,30,1,168.12,4,2,1,7,421,Yeni Müşteriler
15987,12,7,1108.48,5,5,4,14,554,Şampiyonlar
15988,19,1,151.78,4,2,1,7,421,Yeni Müşteriler
15990,44,2,792.11,3,3,3,9,333,Sadık Müşteriler
15992,3,1,41.99,5,2,1,8,521,Yeni Müşteriler
15993,8,7,2727.63,5,5,5,15,555,Şampiyonlar
15994,54,1,387.52,3,2,2,7,322,Potansiyel Sadıklar
15996,88,6,993.33,2,5,4,11,254,Risk Altındakiler
15998,36,5,3047.78,3,4,5,12,345,Sadık Müşteriler
16000,2,3,3613.2,5,4,5,14,545,Şampiyonlar
16003,29,5,2295.17,4,4,5,13,445,Şampiyonlar
16005,12,4,570.07,5,4,3,12,543,Sadık Müşteriler
16006,211,1,101.4,1,2,1,4,121,Kayıp Müşteriler
16007,47,4,1662.56,3,4,4,11,344,Sadık Müşteriler
16008,23,3,478.78,4,4,3,11,443,Sadık Müşteriler
16009,22,4,961.21,4,4,4,12,444,Şampiyonlar
16010,245,3,373.8,1,4,2,7,142,Pasif Müşteriler
16011,8,16,3342.96,5,5,5,15,555,Şampiyonlar
16012,35,3,1397.33,3,4,4,11,344,Sadık Müşteriler
16013,3,47,25479.82,5,5,5,15,555,Şampiyonlar
16014,37,3,643.4,3,4,3,10,343,Sadık Müşteriler
16015,3,3,683.71,5,4,3,12,543,Sadık Müşteriler
16016,3,8,1415.71,5,5,4,14,554,Şampiyonlar
16017,47,1,174.23,3,2,1,6,321,Pasif Müşteriler
16018,39,2,408.9,3,3,2,8,332,Potansiyel Sadıklar
16019,46,9,3786.24,3,5,5,13,355,Sadık Müşteriler
16020,16,3,851.01,4,4,3,11,443,Sadık Müşteriler
16022,260,1,586.4,1,2,3,6,123,Pasif Müşteriler
16023,46,3,719.81,3,4,3,10,343,Sadık Müşteriler
16024,12,1,246.99,5,2,2,9,522,Yeni Müşteriler
16025,29,1,439.66,4,2,2,8,422,Yeni Müşteriler
16026,43,1,226.59,3,2,1,6,321,Pasif Müşteriler
16027,91,6,626.17,2,5,3,10,253,Risk Altındakiler
16029,38,63,42579.94,3,5,5,13,355,Sadık Müşteriler
16030,309,1,312.64,1,2,2,5,122,Kayıp Müşteriler
16031,92,2,516.65,2,3,3,8,233,Risk Altındakiler
16033,5,20,8713.68,5,5,5,15,555,Şampiyonlar
16034,196,3,437.7,1,4,2,7,142,Pasif Müşteriler
16036,87,2,753.88,2,3,3,8,233,Risk Altındakiler
16037,269,3,775.02,1,4,3,8,143,Risk Altındakiler
16038,7,3,471.78,5,4,3,12,543,Sadık Müşteriler
16040,65,3,1313.55,3,4,4,11,344,Sadık Müşteriler
16041,30,3,1929.8,4,4,4,12,444,Şampiyonlar
16042,22,5,1171.47,4,4,4,12,444,Şampiyonlar
16043,37,4,763.99,3,4,3,10,343,Sadık Müşteriler
16045,119,4,1340.7,2,4,4,10,244,Risk Altındakiler
16048,373,2,256.44,1,3,2,6,132,Pasif Müşteriler
16049,40,3,1009.32,3,4,4,11,344,Sadık Müşteriler
16050,173,1,137.9,2,2,1,5,221,Pasif Müşteriler
16052,54,1,362.06,3,2,2,7,322,Potansiyel Sadıklar
16053,32,2,1449.85,4,3,4,11,434,Sadık Müşteriler
16054,145,1,781.9,2,2,3,7,223,Pasif Müşteriler
16055,220,1,123.8,1,2,1,4,121,Kayıp Müşteriler
16056,45,1,650.75,3,2,3,8,323,Potansiyel Sadıklar
16057,16,7,2263.12,4,5,5,14,455,Şampiyonlar
16059,65,6,1442.31,3,5,4,12,354,Sadık Müşteriler
16062,9,4,1151.62,5,4,4,13,544,Şampiyonlar
16063,260,1,335.32,1,2,2,5,122,Kayıp Müşteriler
16065,365,1,364.34,1,2,2,5,122,Kayıp Müşteriler
16066,16,5,1499.41,4,4,4,12,444,Şampiyonlar
16070,22,2,852.15,4,3,3,10,433,Sadık Müşteriler
16071,44,1,326.24,3,2,2,7,322,Potansiyel Sadıklar
16072,288,1,576.32,1,2,3,6,123,Pasif Müşteriler
16073,297,1,122.4,1,2,1,4,121,Kayıp Müşteriler
16076,3,10,2214.33,5,5,5,15,555,Şampiyonlar
16078,283,1,79.2,1,2,1,4,121,Kayıp Müşteriler
16079,16,3,1250.0,4,4,4,12,444,Şampiyonlar
16080,81,2,217.16,2,3,1,6,231,Pasif Müşteriler
16081,56,5,2788.07,3,4,5,12,345,Sadık Müşteriler
16083,100,2,1317.62,2,3,4,9,234,Risk Altındakiler
16084,299,1,436.18,1,2,2,5,122,Kayıp Müşteriler
16085,23,5,979.01,4,4,4,12,444,Şampiyonlar
16086,59,5,1121.39,3,4,4,11,344,Sadık Müşteriler
16091,154,2,315.06,2,3,2,7,232,Pasif Müşteriler
16092,114,3,817.86,2,4,3,9,243,Risk Altındakiler
16093,106,1,17.0,2,2,1,5,221,Pasif Müşteriler
16094,11,4,1078.23,5,4,4,13,544,Şampiyonlar
16096,264,1,210.57,1,2,1,4,121,Kayıp Müşteriler
16097,240,1,185.05,1,2,1,4,121,Kayıp Müşteriler
16098,87,7,1896.63,2,5,4,11,254,Risk Altındakiler
16099,50,3,731.9,3,4,3,10,343,Sadık Müşteriler
16101,70,1,1290.7,3,2,4,9,324,Potansiyel Sadıklar
16102,42,3,1842.14,3,4,4,11,344,Sadık Müşteriler
16103,7,6,1429.64,5,5,4,14,554,Şampiyonlar
16104,61,1,292.21,3,2,2,7,322,Potansiyel Sadıklar
16105,248,1,336.96,1,2,2,5,122,Kayıp Müşteriler
16106,65,1,108.38,3,2,1,6,321,Pasif Müşteriler
16107,17,7,3124.16,4,5,5,14,455,Şampiyonlar
16108,84,1,842.5,2,2,3,7,223,Pasif Müşteriler
16109,218,2,601.8,1,3,3,7,133,Risk Altındakiler
16110,45,3,1284.54,3,4,4,11,344,Sadık Müşteriler
16112,143,4,187.1,2,4,1,7,241,Pasif Müşteriler
16113,183,1,160.38,1,2,1,4,121,Kayıp Müşteriler
16114,170,1,135.75,2,2,1,5,221,Pasif Müşteriler
16115,9,8,1655.06,5,5,4,14,554,Şampiyonlar
16116,211,1,612.78,1,2,3,6,123,Pasif Müşteriler
16117,189,1,232.21,1,2,1,4,121,Kayıp Müşteriler
16119,8,2,423.36,5,3,2,10,532,Potansiyel Sadıklar
16120,59,4,1229.94,3,4,4,11,344,Sadık Müşteriler
16121,57,2,756.36,3,3,3,9,333,Sadık Müşteriler
16122,73,4,637.62,2,4,3,9,243,Risk Altındakiler
16123,51,1,307.78,3,2,2,7,322,Potansiyel Sadıklar
16124,317,1,233.0,1,2,2,5,122,Kayıp Müşteriler
16125,367,1,289.35,1,2,2,5,122,Kayıp Müşteriler
16126,29,4,6287.77,4,4,5,13,445,Şampiyonlar
16127,39,1,656.25,3,2,3,8,323,Potansiyel Sadıklar
16128,17,5,1880.22,4,4,4,12,444,Şampiyonlar
16131,51,6,3506.54,3,5,5,13,355,Sadık Müşteriler
16133,3,33,13818.44,5,5,5,15,555,Şampiyonlar
16134,21,2,618.09,4,3,3,10,433,Sadık Müşteriler
16135,262,1,517.55,1,2,3,6,123,Pasif Müşteriler
16136,59,3,709.38,3,4,3,10,343,Sadık Müşteriler
16139,18,3,635.41,4,4,3,11,443,Sadık Müşteriler
16140,65,2,694.7,3,3,3,9,333,Sadık Müşteriler
16141,88,1,616.4,2,2,3,7,223,Pasif Müşteriler
16142,249,1,535.34,1,2,3,6,123,Pasif Müşteriler
16143,3,6,2204.84,5,5,5,15,555,Şampiyonlar
16144,246,1,175.2,1,2,1,4,121,Kayıp Müşteriler
16145,8,11,3799.49,5,5,5,15,555,Şampiyonlar
16146,157,3,734.13,2,4,3,9,243,Risk Altındakiler
16147,133,1,375.0,2,2,2,6,222,Pasif Müşteriler
16148,296,1,76.32,1,2,1,4,121,Kayıp Müşteriler
16149,4,2,280.52,5,3,2,10,532,Potansiyel Sadıklar
16150,42,5,2053.02,3,4,5,12,345,Sadık Müşteriler
16152,268,1,1817.04,1,2,4,7,124,Pasif Müşteriler
16153,49,5,1824.23,3,4,4,11,344,Sadık Müşteriler
16156,8,9,3028.64,5,5,5,15,555,Şampiyonlar
16157,15,3,656.69,4,4,3,11,443,Sadık Müşteriler
16159,281,1,348.2,1,2,2,5,122,Kayıp Müşteriler
16160,65,2,932.16,3,3,4,10,334,Sadık Müşteriler
16161,1,19,5517.42,5,5,5,15,555,Şampiyonlar
16162,252,1,37.4,1,2,1,4,121,Kayıp Müşteriler
16163,232,2,856.6,1,3,3,7,133,Risk Altındakiler
16164,17,3,759.38,4,4,3,11,443,Sadık Müşteriler
16168,10,27,3744.64,5,5,5,15,555,Şampiyonlar
16169,8,4,1822.97,5,4,4,13,544,Şampiyonlar
16170,50,6,1860.05,3,5,4,12,354,Sadık Müşteriler
16171,59,1,73.2,3,2,1,6,321,Pasif Müşteriler
16172,95,5,1140.21,2,4,4,10,244,Risk Altındakiler
16173,15,6,1418.32,4,5,4,13,454,Şampiyonlar
16174,126,3,801.55,2,4,3,9,243,Risk Altındakiler
16175,94,4,1037.59,2,4,4,10,244,Risk Altındakiler
16177,50,1,331.95,3,2,2,7,322,Potansiyel Sadıklar
16178,138,1,197.9,2,2,1,5,221,Pasif Müşteriler
16179,60,1,215.83,3,2,1,6,321,Pasif Müşteriler
16180,100,8,10254.18,2,5,5,12,255,Risk Altındakiler
16181,73,1,305.54,2,2,2,6,222,Pasif Müşteriler
16182,72,4,4478.65,2,4,5,11,245,Risk Altındakiler
16183,67,1,338.71,3,2,2,7,322,Potansiyel Sadıklar
16184,64,6,1158.79,3,5,4,12,354,Sadık Müşteriler
16185,16,2,529.41,4,3,3,10,433,Sadık Müşteriler
16186,22,12,4006.94,4,5,5,14,455,Şampiyonlar
16187,31,15,6880.44,4,5,5,14,455,Şampiyonlar
16188,44,4,981.86,3,4,4,11,344,Sadık Müşteriler
16189,15,2,215.48,4,3,1,8,431,Pasif Müşteriler
16190,40,1,170.08,3,2,1,6,321,Pasif Müşteriler
16191,2,13,4813.32,5,5,5,15,555,Şampiyonlar
16193,236,1,314.45,1,2,2,5,122,Kayıp Müşteriler
16198,75,1,400.68,2,2,2,6,222,Pasif Müşteriler
16200,4,2,1035.74,5,3,4,12,534,Sadık Müşteriler
16201,3,4,1863.47,5,4,4,13,544,Şampiyonlar
16202,360,1,365.27,1,2,2,5,122,Kayıp Müşteriler
16203,58,4,592.9,3,4,3,10,343,Sadık Müşteriler
16204,23,1,361.73,4,2,2,8,422,Yeni Müşteriler
16205,30,4,738.23,4,4,3,11,443,Sadık Müşteriler
16206,54,4,535.41,3,4,3,10,343,Sadık Müşteriler
16207,25,1,374.28,4,2,2,8,422,Yeni Müşteriler
16208,44,2,652.31,3,3,3,9,333,Sadık Müşteriler
16209,88,5,1397.13,2,4,4,10,244,Risk Altındakiler
16210,1,18,9997.58,5,5,5,15,555,Şampiyonlar
16211,88,1,547.02,2,2,3,7,223,Pasif Müşteriler
16212,19,2,690.34,4,3,3,10,433,Sadık Müşteriler
16213,78,1,159.0,2,2,1,5,221,Pasif Müşteriler
16214,170,3,1054.75,2,4,4,10,244,Risk Altındakiler
16215,80,1,242.35,2,2,2,6,222,Pasif Müşteriler
16216,267,1,757.88,1,2,3,6,123,Pasif Müşteriler
16217,235,2,304.25,1,3,2,6,132,Pasif Müşteriler
16218,29,7,3084.68,4,5,5,14,455,Şampiyonlar
16221,36,3,859.41,3,4,3,10,343,Sadık Müşteriler
16222,318,1,762.5,1,2,3,6,123,Pasif Müşteriler
16224,57,4,1295.3,3,4,4,11,344,Sadık Müşteriler
16225,44,5,1081.36,3,4,4,11,344,Sadık Müşteriler
16226,203,3,255.12,1,4,2,7,142,Pasif Müşteriler
16227,225,1,314.22,1,2,2,5,122,Kayıp Müşteriler
16229,87,2,1010.6,2,3,4,9,234,Risk Altındakiler
16230,189,2,542.03,1,3,3,7,133,Risk Altındakiler
16232,43,4,990.88,3,4,4,11,344,Sadık Müşteriler
16233,71,3,536.68,3,4,3,10,343,Sadık Müşteriler
16235,40,5,857.31,3,4,3,10,343,Sadık Müşteriler
16236,78,1,432.2,2,2,2,6,222,Pasif Müşteriler
16239,56,2,414.2,3,3,2,8,332,Potansiyel Sadıklar
16240,24,2,3458.7,4,3,5,12,435,Sadık Müşteriler
16241,9,13,2578.31,5,5,5,15,555,Şampiyonlar
16242,8,7,3551.8,5,5,5,15,555,Şampiyonlar
16243,33,2,337.05,3,3,2,8,332,Potansiyel Sadıklar
16244,211,2,1522.75,1,3,4,8,134,Risk Altındakiler
16245,23,3,1392.66,4,4,4,12,444,Şampiyonlar
16247,170,1,114.56,2,2,1,5,221,Pasif Müşteriler
16248,61,1,152.94,3,2,1,6,321,Pasif Müşteriler
16249,52,5,1800.07,3,4,4,11,344,Sadık Müşteriler
16250,261,2,389.44,1,3,2,6,132,Pasif Müşteriler
16253,66,2,3683.86,3,3,5,11,335,Sadık Müşteriler
16255,16,8,2603.16,4,5,5,14,455,Şampiyonlar
16256,266,1,752.43,1,2,3,6,123,Pasif Müşteriler
16257,176,1,29.9,2,2,1,5,221,Pasif Müşteriler
16258,45,5,4850.71,3,4,5,12,345,Sadık Müşteriler
16260,50,1,1035.45,3,2,4,9,324,Potansiyel Sadıklar
16261,17,4,718.51,4,4,3,11,443,Sadık Müşteriler
16265,9,9,5342.9,5,5,5,15,555,Şampiyonlar
16266,73,7,854.64,2,5,3,10,253,Risk Altındakiler
16268,71,2,607.6,3,3,3,9,333,Sadık Müşteriler
16270,353,1,1133.24,1,2,4,7,124,Pasif Müşteriler
16271,2,5,1379.84,5,4,4,13,544,Şampiyonlar
16272,116,1,411.7,2,2,2,6,222,Pasif Müşteriler
16274,373,1,315.8,1,2,2,5,122,Kayıp Müşteriler
16275,196,1,559.87,1,2,3,6,123,Pasif Müşteriler
16276,176,1,499.8,2,2,3,7,223,Pasif Müşteriler
16278,100,1,376.28,2,2,2,6,222,Pasif Müşteriler
16279,21,3,1502.78,4,4,4,12,444,Şampiyonlar
16281,72,1,2011.18,2,2,5,9,225,Umut Vaad Edenler
16282,339,1,168.3,1,2,1,4,121,Kayıp Müşteriler
16283,5,5,1534.91,5,4,4,13,544,Şampiyonlar
16284,31,2,748.62,4,3,3,10,433,Sadık Müşteriler
16287,169,1,134.82,2,2,1,5,221,Pasif Müşteriler
16292,121,1,302.25,2,2,2,6,222,Pasif Müşteriler
16293,21,10,2239.29,4,5,5,14,455,Şampiyonlar
16295,9,4,1328.55,5,4,4,13,544,Şampiyonlar
16297,268,1,301.9,1,2,2,5,122,Kayıp Müşteriler
16298,22,3,578.1,4,4,3,11,443,Sadık Müşteriler
16302,126,1,233.22,2,2,2,6,222,Pasif Müşteriler
16303,25,3,5340.63,4,4,5,13,445,Şampiyonlar
16305,138,1,361.22,2,2,2,6,222,Pasif Müşteriler
16306,213,6,632.27,1,5,3,9,153,Risk Altındakiler
16308,37,4,153.6,3,4,1,8,341,Pasif Müşteriler
16309,106,2,706.57,2,3,3,8,233,Risk Altındakiler
16311,17,2,616.26,4,3,3,10,433,Sadık Müşteriler
16313,3,2,274.15,5,3,2,10,532,Potansiyel Sadıklar
16315,330,1,224.37,1,2,1,4,121,Kayıp Müşteriler
16316,64,8,2486.71,3,5,5,13,355,Sadık Müşteriler
16317,119,3,1341.65,2,4,4,10,244,Risk Altındakiler
16318,35,1,328.15,3,2,2,7,322,Potansiyel Sadıklar
16319,217,1,404.4,1,2,2,5,122,Kayıp Müşteriler
16320,172,2,1038.46,2,3,4,9,234,Risk Altındakiler
16321,72,5,373.65,2,4,2,8,242,Pasif Müşteriler
16322,1,2,321.3,5,3,2,10,532,Potansiyel Sadıklar
16323,196,1,207.5,1,2,1,4,121,Kayıp Müşteriler
16324,128,3,398.92,2,4,2,8,242,Pasif Müşteriler
16325,46,3,594.24,3,4,3,10,343,Sadık Müşteriler
16326,5,14,2879.0,5,5,5,15,555,Şampiyonlar
16327,14,6,3759.52,4,5,5,14,455,Şampiyonlar
16330,17,3,251.91,4,4,2,10,442,Potansiyel Sadıklar
16332,28,7,1573.58,4,5,4,13,454,Şampiyonlar
16333,7,22,5713.2,5,5,5,15,555,Şampiyonlar
16337,36,1,151.05,3,2,1,6,321,Pasif Müşteriler
16338,157,1,214.8,2,2,1,5,221,Pasif Müşteriler
16339,284,1,91.15,1,2,1,4,121,Kayıp Müşteriler
16340,107,1,486.24,2,2,3,7,223,Pasif Müşteriler
16341,24,4,1971.87,4,4,5,13,445,Şampiyonlar
16342,75,4,301.41,2,4,2,8,242,Pasif Müşteriler
16343,16,2,307.07,4,3,2,9,432,Potansiyel Sadıklar
16344,158,1,35.7,2,2,1,5,221,Pasif Müşteriler
16345,44,1,468.32,3,2,3,8,323,Potansiyel Sadıklar
16347,11,2,686.15,5,3,3,11,533,Sadık Müşteriler
16348,32,7,1374.13,4,5,4,13,454,Şampiyonlar
16349,290,1,52.5,1,2,1,4,121,Kayıp Müşteriler
16350,21,4,1116.47,4,4,4,12,444,Şampiyonlar
16351,332,1,153.9,1,2,1,4,121,Kayıp Müşteriler
16352,17,2,494.44,4,3,3,10,433,Sadık Müşteriler
16353,3,23,6675.71,5,5,5,15,555,Şampiyonlar
16354,63,2,395.8,3,3,2,8,332,Potansiyel Sadıklar
16356,197,3,211.77,1,4,1,6,141,Pasif Müşteriler
16357,33,3,657.88,3,4,3,10,343,Sadık Müşteriler
16358,1,4,2027.5,5,4,5,14,545,Şampiyonlar
16359,7,9,1411.06,5,5,4,14,554,Şampiyonlar
16360,4,6,3246.9,5,5,5,15,555,Şampiyonlar
16361,9,4,872.52,5,4,3,12,543,Sadık Müşteriler
16362,32,5,697.2,4,4,3,11,443,Sadık Müşteriler
16363,53,1,109.36,3,2,1,6,321,Pasif Müşteriler
16364,11,2,705.79,5,3,3,11,533,Sadık Müşteriler
16365,17,9,1536.42,4,5,4,13,454,Şampiyonlar
16366,18,1,327.3,4,2,2,8,422,Yeni Müşteriler
16367,37,2,779.07,3,3,3,9,333,Sadık Müşteriler
16368,2,2,419.74,5,3,2,10,532,Potansiyel Sadıklar
16369,18,3,1543.71,4,4,4,12,444,Şampiyonlar
16370,82,4,1249.6,2,4,4,10,244,Risk Altındakiler
16372,33,2,332.41,3,3,2,8,332,Potansiyel Sadıklar
16374,66,2,454.58,3,3,2,8,332,Potansiyel Sadıklar
16376,8,2,906.95,5,3,4,12,534,Sadık Müşteriler
16377,267,1,214.2,1,2,1,4,121,Kayıp Müşteriler
16378,247,3,362.95,1,4,2,7,142,Pasif Müşteriler
16379,4,4,2157.4,5,4,5,14,545,Şampiyonlar
16380,61,1,1317.63,3,2,4,9,324,Potansiyel Sadıklar
16383,74,2,597.64,2,3,3,8,233,Risk Altındakiler
16384,89,2,584.5,2,3,3,8,233,Risk Altındakiler
16385,60,3,554.86,3,4,3,10,343,Sadık Müşteriler
16386,28,2,288.27,4,3,2,9,432,Potansiyel Sadıklar
16387,322,1,94.36,1,2,1,4,121,Kayıp Müşteriler
16389,53,4,1336.42,3,4,4,11,344,Sadık Müşteriler
16392,269,1,204.89,1,2,1,4,121,Kayıp Müşteriler
16393,2,13,2968.66,5,5,5,15,555,Şampiyonlar
16394,56,5,1484.78,3,4,4,11,344,Sadık Müşteriler
16395,60,5,1458.99,3,4,4,11,344,Sadık Müşteriler
16398,154,2,1666.8,2,3,4,9,234,Risk Altındakiler
16399,19,2,397.97,4,3,2,9,432,Potansiyel Sadıklar
16400,94,1,300.48,2,2,2,6,222,Pasif Müşteriler
16401,1,12,3861.32,5,5,5,15,555,Şampiyonlar
16402,264,2,290.5,1,3,2,6,132,Pasif Müşteriler
16403,312,1,177.5,1,2,1,4,121,Kayıp Müşteriler
16404,70,1,443.05,3,2,2,7,322,Potansiyel Sadıklar
16405,302,2,140.85,1,3,1,5,131,Pasif Müşteriler
16406,18,1,143.56,4,2,1,7,421,Yeni Müşteriler
16407,12,10,2029.28,5,5,5,15,555,Şampiyonlar
16409,36,5,1987.58,3,4,5,12,345,Sadık Müşteriler
16411,19,2,201.19,4,3,1,8,431,Pasif Müşteriler
16412,53,1,115.89,3,2,1,6,321,Pasif Müşteriler
16413,56,1,260.5,3,2,2,7,322,Potansiyel Sadıklar
16414,21,2,126.25,4,3,1,8,431,Pasif Müşteriler
16415,44,1,194.01,3,2,1,6,321,Pasif Müşteriler
16416,26,3,1011.9,4,4,4,12,444,Şampiyonlar
16418,44,3,582.3,3,4,3,10,343,Sadık Müşteriler
16419,112,6,958.71,2,5,4,11,254,Risk Altındakiler
16422,17,51,30503.32,4,5,5,14,455,Şampiyonlar
16423,24,1,346.12,4,2,2,8,422,Yeni Müşteriler
16424,191,1,133.56,1,2,1,4,121,Kayıp Müşteriler
16425,302,1,302.7,1,2,2,5,122,Kayıp Müşteriler
16426,2,10,1824.71,5,5,4,14,554,Şampiyonlar
16427,263,2,241.06,1,3,2,6,132,Pasif Müşteriler
16429,106,1,124.55,2,2,1,5,221,Pasif Müşteriler
16430,57,1,300.85,3,2,2,7,322,Potansiyel Sadıklar
16431,213,3,570.14,1,4,3,8,143,Risk Altındakiler
16432,64,1,229.8,3,2,1,6,321,Pasif Müşteriler
16433,28,1,184.26,4,2,1,7,421,Yeni Müşteriler
16434,29,7,1511.8,4,5,4,13,454,Şampiyonlar
16438,5,5,795.85,5,4,3,12,543,Sadık Müşteriler
16440,7,5,3622.42,5,4,5,14,545,Şampiyonlar
16441,67,2,368.6,3,3,2,8,332,Potansiyel Sadıklar
16442,1,3,601.32,5,4,3,12,543,Sadık Müşteriler
16444,46,4,641.14,3,4,3,10,343,Sadık Müşteriler
16445,33,1,229.41,3,2,1,6,321,Pasif Müşteriler
16446,0,2,252.5,5,3,2,10,532,Potansiyel Sadıklar
16447,135,1,255.91,2,2,2,6,222,Pasif Müşteriler
16448,198,1,182.99,1,2,1,4,121,Kayıp Müşteriler
16449,197,2,707.69,1,3,3,7,133,Risk Altındakiler
16450,149,1,311.92,2,2,2,6,222,Pasif Müşteriler
16451,87,1,266.97,2,2,2,6,222,Pasif Müşteriler
16454,44,2,6.9,3,3,1,7,331,Pasif Müşteriler
16455,63,7,1841.18,3,5,4,12,354,Sadık Müşteriler
16456,99,5,2157.8,2,4,5,11,245,Risk Altındakiler
16457,218,1,208.36,1,2,1,4,121,Kayıp Müşteriler
16458,2,18,3482.74,5,5,5,15,555,Şampiyonlar
16460,28,3,808.73,4,4,3,11,443,Sadık Müşteriler
16461,177,1,136.97,2,2,1,5,221,Pasif Müşteriler
16462,73,3,136.0,2,4,1,7,241,Pasif Müşteriler
16463,21,4,1422.4,4,4,4,12,444,Şampiyonlar
16464,19,3,1215.96,4,4,4,12,444,Şampiyonlar
16466,33,7,1517.51,3,5,4,12,354,Sadık Müşteriler
16468,74,1,74.9,2,2,1,5,221,Pasif Müşteriler
16469,23,4,610.12,4,4,3,11,443,Sadık Müşteriler
16470,51,4,721.78,3,4,3,10,343,Sadık Müşteriler
16471,274,1,223.95,1,2,1,4,121,Kayıp Müşteriler
16473,164,3,316.11,2,4,2,8,242,Pasif Müşteriler
16474,7,7,1706.94,5,5,4,14,554,Şampiyonlar
16475,88,4,474.25,2,4,3,9,243,Risk Altındakiler
16477,63,7,2494.46,3,5,5,13,355,Sadık Müşteriler
16478,25,3,331.0,4,4,2,10,442,Potansiyel Sadıklar
16479,10,2,300.83,5,3,2,10,532,Potansiyel Sadıklar
16480,75,1,764.85,2,2,3,7,223,Pasif Müşteriler
16482,15,1,220.62,4,2,1,7,421,Yeni Müşteriler
16483,192,1,138.35,1,2,1,4,121,Kayıp Müşteriler
16484,173,2,404.25,2,3,2,7,232,Pasif Müşteriler
16485,77,1,361.45,2,2,2,6,222,Pasif Müşteriler
16488,33,3,445.6,3,4,2,9,342,Potansiyel Sadıklar
16491,46,1,731.5,3,2,3,8,323,Potansiyel Sadıklar
16493,79,4,1351.63,2,4,4,10,244,Risk Altındakiler
16494,296,1,809.28,1,2,3,6,123,Pasif Müşteriler
16495,3,3,565.71,5,4,3,12,543,Sadık Müşteriler
16496,8,3,1599.52,5,4,4,13,544,Şampiyonlar
16497,49,6,2957.69,3,5,5,13,355,Sadık Müşteriler
16498,161,2,100.97,2,3,1,6,231,Pasif Müşteriler
16499,360,2,365.45,1,3,2,6,132,Pasif Müşteriler
16500,4,6,250.81,5,5,2,12,552,Potansiyel Sadıklar
16503,106,4,1427.93,2,4,4,10,244,Risk Altındakiler
16504,25,1,449.31,4,2,2,8,422,Yeni Müşteriler
16505,31,1,648.0,4,2,3,9,423,Yeni Müşteriler
16506,19,2,90.3,4,3,1,8,431,Pasif Müşteriler
16509,296,1,361.7,1,2,2,5,122,Kayıp Müşteriler
